0.5616923076923077,0.48307692307692307,0.5627692307692308,0.30015384615384616,0.5,3.469446951953614e-18,0.48830769230769233,0.21523076923076925,negative
0.5808108108108108,0.6554054054054055,0.3927027027027027,0.302972972972973,0.5,2.6020852139652106e-18,0.5143243243243243,0.25270270270270273,negative
0.642,0.566,0.496,0.266,0.5,0.8300000000000001,0.52,0.262,negative
0.8516666666666666,0.6961111111111111,0.47833333333333333,0.4344444444444444,0.5,8.673617379884035e-19,0.47555555555555556,0.2544444444444445,negative
0.5117647058823529,0.47980392156862745,0.3919607843137255,0.2296078431372549,0.5,3.469446951953614e-18,0.5198039215686274,0.23764705882352943,negative
0.5898837209302326,0.5934883720930233,0.5161627906976745,0.1717441860465116,0.5,-9.540979117872439e-18,0.5056976744186047,0.23813953488372094,negative
0.4588888888888889,0.508888888888889,0.5159259259259259,0.1937037037037037,0.5,2.6020852139652106e-18,0.5066666666666667,0.6977777777777777,negative
0.4448936170212766,0.3446808510638298,0.4602127659574468,0.1993617021276596,0.5,3.469446951953614e-18,0.4980851063829787,0.25,negative
0.5895312500000001,0.5509375,0.50046875,0.483125,0.5,3.469446951953614e-18,0.49765625,0.24390625000000005,negative
0.34529411764705886,0.42823529411764705,0.5403921568627451,0.2450980392156863,0.5,3.469446951953614e-18,0.47784313725490196,0.22862745098039217,negative
0.43636363636363634,0.3534090909090909,0.56,0.35818181818181816,0.5,3.469446951953614e-18,0.46818181818181814,0.22295454545454546,negative
0.5437704918032787,0.5173770491803279,0.5177049180327868,0.22721311475409836,0.5,3.469446951953614e-18,0.5124590163934426,0.41704918032786886,negative
0.5009090909090909,0.4390909090909091,0.5027272727272727,0.5127272727272727,0.5,8.673617379884035e-19,0.5209090909090909,0.6399999999999999,negative
0.4775,0.4774074074074074,0.5180555555555556,0.1771296296296296,0.5,-1.8214596497756474e-17,0.5105555555555555,0.25092592592592594,negative
0.748,0.592,0.42763636363636365,0.2210909090909091,0.5,3.469446951953614e-18,0.544,0.2512727272727273,negative
0.3626923076923077,0.49961538461538463,0.37980769230769235,0.1907692307692308,0.5,3.469446951953614e-18,0.5055769230769231,0.25653846153846155,negative
0.792,0.772,0.482,0.336,1.0,0.0,0.546,0.246,negative
0.432,0.462,0.519,0.247,0.5,0.698,0.503,0.225,negative
0.44925925925925925,0.3869135802469136,0.5907407407407408,0.17716049382716048,0.5,-6.938893903907228e-18,0.5195061728395062,0.24419753086419754,negative
0.5936111111111111,0.44819444444444445,0.5283333333333333,0.15708333333333335,0.5,-1.734723475976807e-18,0.49777777777777776,0.25194444444444447,negative
0.325,0.31500000000000006,0.510625,0.215625,0.5,1.734723475976807e-18,0.51125,0.6156250000000001,negative
0.4304878048780488,0.6746341463414633,0.43,0.19048780487804878,0.5,2.6020852139652106e-18,0.511219512195122,0.25609756097560976,negative
0.48,0.46888888888888886,0.4988888888888889,0.20666666666666667,1.0,0.0,0.5144444444444445,0.2977777777777778,negative
0.46424242424242423,0.4448484848484849,0.5551515151515152,0.5606060606060607,0.5,2.6020852139652106e-18,0.46454545454545454,0.22030303030303033,negative
0.41962962962962963,0.4192592592592593,0.524074074074074,0.4437037037037037,0.5,2.6020852139652106e-18,0.48777777777777775,0.37592592592592594,negative
0.37666666666666665,0.21333333333333332,0.93,0.7966666666666666,0.5,0.0,0.15999999999999998,0.006666666666666654,negative
0.4946875,0.574375,0.505,0.6853124999999999,0.5,2.6020852139652106e-18,0.503125,0.264375,negative
0.39236363636363636,0.4183636363636363,0.515090909090909,0.18036363636363636,0.5,3.469446951953614e-18,0.49618181818181817,0.45109090909090915,negative
0.4525,0.4525,0.5829166666666666,0.18208333333333332,0.5,1.734723475976807e-18,0.3037500000000001,0.2325,negative
0.7865853658536586,0.7753658536585366,0.38243902439024385,0.28853658536585364,0.5,2.6020852139652106e-18,0.5197560975609756,0.24512195121951222,negative
0.3888732394366197,0.5514084507042253,0.5561971830985916,0.17661971830985915,0.5,-8.673617379884035e-19,0.5111267605633802,0.2328169014084507,negative
0.34736842105263155,0.3692105263157895,0.31500000000000006,0.18842105263157893,0.5,2.6020852139652106e-18,0.506578947368421,0.26026315789473686,negative
0.865,0.7350000000000001,0.36,0.7449999999999999,0.5,0.0,0.52,0.565,negative
0.45111111111111113,0.5475925925925926,0.5096296296296297,0.41666666666666674,0.5,3.469446951953614e-18,0.5155555555555555,0.23500000000000001,negative
