0.5534126984126985,0.46158730158730155,0.5174603174603175,0.1669047619047619,0.5,-2.2551405187698492e-17,0.5087301587301587,0.24944444444444444,negative
0.7842105263157895,0.7436842105263157,0.4147368421052632,0.2544736842105263,0.5,2.6020852139652106e-18,0.525,0.24078947368421055,negative
0.48015625,0.5246875,0.5065625,0.4790625,0.5,3.469446951953614e-18,0.50203125,0.23078125000000002,negative
0.52,0.5081818181818182,0.5018181818181818,0.2390909090909091,0.5,0.83,0.5190909090909092,0.2390909090909091,negative
0.4714035087719298,0.44280701754385965,0.4903508771929825,0.2170175438596491,0.5,3.469446951953614e-18,0.5031578947368421,0.4180701754385965,negative
0.3943820224719101,0.5168539325842697,0.5307865168539326,0.16056179775280893,0.5,-1.1275702593849246e-17,0.5120224719101124,0.23438202247191015,negative
0.7357499999999999,0.5605,0.45275,0.1835,0.5,2.6020852139652106e-18,0.53775,0.258,negative
0.5872727272727273,0.5063636363636363,0.4536363636363636,0.5745454545454546,0.5,8.673617379884035e-19,0.51,0.6236363636363635,negative
0.792,0.772,0.482,0.336,1.0,0.0,0.546,0.246,negative
0.31054054054054053,0.5083783783783784,0.4118918918918919,0.2164864864864865,0.5,2.6020852139652106e-18,0.45918918918918916,0.25027027027027027,negative
0.5705555555555556,0.4659259259259259,0.5587037037037037,0.34629629629629627,0.5,3.469446951953614e-18,0.5012962962962964,0.2214814814814815,negative
0.5815957446808511,0.5944680851063829,0.5187234042553192,0.18031914893617018,0.5,-1.3010426069826053e-17,0.5019148936170212,0.24063829787234042,negative
0.44034883720930235,0.3582558139534883,0.5254651162790698,0.17104651162790702,0.5,-9.540979117872439e-18,0.502906976744186,0.23848837209302326,negative
0.6304255319148937,0.578936170212766,0.5080851063829788,0.49510638297872345,0.5,3.469446951953614e-18,0.48638297872340425,0.26170212765957446,negative
0.46599999999999997,0.562,0.498,0.8640000000000001,0.5,0.0,0.49,0.286,negative
0.33171428571428574,0.3577142857142857,0.5277142857142857,0.16600000000000004,0.5,2.6020852139652106e-18,0.49714285714285716,0.4542857142857143,negative
0.4905555555555556,0.5483333333333333,0.5094444444444445,0.18888888888888888,0.5,8.673617379884035e-19,0.5011111111111111,0.6900000000000001,negative
0.4793650793650794,0.5357142857142857,0.37222222222222223,0.20650793650793653,0.5,3.469446951953614e-18,0.5184126984126984,0.2504761904761905,negative
0.38548387096774195,0.29903225806451617,0.5467741935483871,0.30451612903225805,0.5,2.6020852139652106e-18,0.47161290322580646,0.24096774193548387,negative
0.5476923076923077,0.5607692307692308,0.5394871794871795,0.20384615384615384,0.5,2.6020852139652106e-18,0.5094871794871795,0.418974358974359,negative
0.48,0.46888888888888886,0.4988888888888889,0.20666666666666667,1.0,0.0,0.5144444444444445,0.2977777777777778,negative
0.36640000000000006,0.38239999999999996,0.5192,0.2384,0.5,1.734723475976807e-18,0.5188,0.6652,negative
0.37666666666666665,0.21333333333333332,0.93,0.7966666666666666,0.5,0.0,0.15999999999999998,0.006666666666666654,negative
0.5033333333333333,0.4411111111111111,0.5863888888888888,0.20722222222222222,0.5,2.6020852139652106e-18,0.36972222222222223,0.22111111111111112,negative
0.37884615384615383,0.37884615384615383,0.3284615384615385,0.18903846153846154,0.5,3.469446951953614e-18,0.5098076923076923,0.24942307692307694,negative
0.44608695652173913,0.4321739130434783,0.6217391304347826,0.18804347826086953,0.5,3.469446951953614e-18,0.5532608695652174,0.24608695652173915,negative
0.6476595744680851,0.6419148936170214,0.39148936170212767,0.30340425531914894,0.5,3.469446951953614e-18,0.5242553191489362,0.24255319148936172,negative
0.8604545454545455,0.7636363636363637,0.38863636363636367,0.39999999999999997,0.5,1.734723475976807e-18,0.4822727272727273,0.25772727272727275,negative
0.4525,0.465,0.5375,0.2925,0.5,0.5,0.48,0.2325,negative
0.42607142857142855,0.4175,0.5232142857142857,0.4425,0.5,2.6020852139652106e-18,0.4832142857142857,0.37392857142857144,negative
0.4561333333333333,0.4962666666666667,0.5324,0.2946666666666667,0.5,-3.469446951953614e-18,0.5064,0.2352,negative
0.2981538461538462,0.372,0.5401538461538461,0.18707692307692309,0.5,3.469446951953614e-18,0.4946153846153846,0.26276923076923075,negative
0.4136666666666667,0.7066666666666667,0.45066666666666666,0.19533333333333336,0.5,2.6020852139652106e-18,0.505,0.256,negative
0.4815384615384615,0.5279487179487179,0.527948717948718,0.642051282051282,0.5,2.6020852139652106e-18,0.4969230769230769,0.23538461538461541,negative
