@relation segment0
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {positive,negative}

@data
96.0,92.0,9.0,0.11111111,0.0,3.3333337,2.9777782000000004,1.7777779999999999,0.6518514,22.88889,21.777779000000002,29.777779,17.11111,-3.3333333,20.666666,-17.333334,29.777779,0.42222299999999996,-1.6826506999999997,positive
39.0,111.0,9.0,0.0,0.0,0.72222227,0.37407416,0.8888889000000001,0.4296295,6.037037000000001,7.0,7.666666499999999,3.4444443999999996,2.8888887999999997,4.888889,-7.777777700000001,7.888889,0.56291884,-1.1757725,positive
23.0,147.0,9.0,0.0,0.0,0.33333337,0.13333334,0.72222215,0.41851825,4.5925927,4.111111,7.4444447,2.2222223,-1.4444443999999999,8.555555,-7.111111,7.666666499999999,0.6984448,-1.5617536,positive
75.0,75.0,9.0,0.0,0.0,2.8333337000000003,4.611112599999999,2.2222223,3.718518,25.962963000000002,23.333334,34.77778,19.777779000000002,-7.888889,26.444445,-18.555555,34.77778,0.42966329999999997,-1.8355997,positive
80.0,116.0,9.0,0.0,0.0,1.5,1.6333328,1.5555557,0.87407404,21.703703,21.222220999999998,27.555555,16.333334,-1.4444443999999999,17.555555,-16.11111,27.555555,0.40736422,-1.6322426,positive
238.0,118.0,9.0,0.0,0.0,0.33333325,0.17777774,0.77777773,0.07407411,5.0,6.222222299999999,6.222222299999999,2.5555556,3.6666667,3.6666667,-7.333333500000001,6.666666499999999,0.61706346,-1.0471976,positive
34.0,83.0,9.0,0.0,0.0,1.4444447,0.34074098,2.444445,0.42963055,19.444445,19.555555,24.444445,14.333332999999998,0.33333334,15.0,-15.333332999999998,24.444445,0.41007325,-1.5070066,positive
82.0,109.0,9.0,0.11111111,0.0,0.722223,0.24074084,1.3333336,0.8000008000000001,17.777779000000002,19.222220999999998,21.0,13.111111,4.3333335,9.666667,-14.0,21.0,0.37602362,-1.2765617,positive
23.0,85.0,9.0,0.0,0.0,1.4444445,1.0518524999999999,1.7777779999999999,0.96296287,17.962963000000002,18.88889,21.88889,13.111111,2.7777777,11.777778,-14.555554999999998,21.88889,0.39975148,-1.386867,positive
2.0,44.0,9.0,0.0,0.0,2.1666672,2.3888876,2.3888896,1.5296285,18.74074,17.333334,25.222220999999998,13.666667000000002,-4.222222299999999,19.444445,-15.222222,25.222220999999998,0.45768142,-1.7537255,positive
62.0,144.0,9.0,0.0,0.0,0.27777767,0.06296294,0.72222215,0.32962963,4.814815,6.0,5.777777700000001,2.6666667,3.5555556000000004,2.8888887999999997,-6.4444447,6.222222299999999,0.5746031999999999,-0.9691188000000001,positive
108.0,113.0,9.0,0.0,0.0,0.44444442,0.20740740000000002,0.44444442,0.11851859,5.5185184000000005,6.888889,6.666666499999999,3.0,4.111111,3.4444443999999996,-7.5555553,6.888889,0.56613755,-0.9893081,positive
141.0,68.0,9.0,0.0,0.0,1.4444443,1.0074081,2.1666667,0.8777790999999999,27.185184000000003,24.222220999999998,36.88889,20.444445,-8.888889,29.111109999999996,-20.222220999999998,36.88889,0.4456523,-1.8485235,positive
58.0,122.0,9.0,0.0,0.0,0.27777782,0.10740742,0.55555564,0.11851851,5.6296295999999995,7.0,6.666666499999999,3.2222223,4.111111,3.1111112000000003,-7.222222299999999,7.222222299999999,0.5515873,-0.9647966,positive
114.0,121.0,9.0,0.0,0.0,0.44444442,0.118518494,0.6111112,0.10740732,6.4074073,8.0,7.4444447,3.7777777,4.777777700000001,3.1111112000000003,-7.888889,8.0,0.5282187,-0.91432446,positive
85.0,101.0,9.0,0.0,0.0,1.3333334,1.2888881,1.2777777,1.2185181,21.296297,21.222220999999998,26.777779,15.888889,-0.22222222,16.444445,-16.222220999999998,26.777779,0.4047922,-1.5585992,positive
37.0,126.0,9.0,0.0,0.0,0.38888898,0.06296298,0.44444449999999996,0.25185186,5.777777700000001,7.4444447,6.777777700000001,3.1111112000000003,5.0,3.0,-8.0,7.4444447,0.5813491999999999,-0.89580745,positive
33.0,117.0,9.0,0.0,0.0,0.5,0.12222214,1.0,0.31111106,6.4444447,7.333333500000001,8.222222,3.7777777,2.6666667,5.3333335,-8.0,8.222222,0.53858024,-1.2332561000000002,positive
71.0,90.0,9.0,0.0,0.0,2.777778,2.0740724,5.111111,3.2740742999999997,22.62963,22.0,29.111109999999996,16.777779000000002,-1.8888888,19.444445,-17.555555,29.111109999999996,0.42048640000000004,-1.6223308,positive
80.0,95.0,9.0,0.0,0.0,1.2222223,1.0074079,0.9444440000000001,0.5518514,21.407408,21.333334,26.666665999999996,16.222223,-0.22222222,15.777778,-15.555554999999998,26.666665999999996,0.39043593,-1.5673273,positive
148.0,116.0,9.0,0.0,0.0,0.4999999,0.4777777,1.1666669,0.6111109,6.111111,7.111111,7.666666499999999,3.5555556000000004,3.0,4.6666665,-7.666666499999999,7.777777700000001,0.54473305,-1.1632453,positive
2.0,63.0,9.0,0.0,0.0,1.2222218999999999,0.5629626999999999,1.4999999,0.7000005,18.074074,17.222223,23.666666,13.333332999999998,-2.5555556,16.777779000000002,-14.222222,23.666666,0.43502074,-1.6838473000000003,positive
32.0,45.0,9.0,0.0,0.0,2.2777777,3.1740727000000004,3.2777777,1.44074,21.925926,20.555555,28.777779,16.444445,-4.111111,20.555555,-16.444445,28.777779,0.42816728,-1.7353698,positive
154.0,120.0,9.0,0.0,0.0,0.44444442,0.029629596,0.44444449999999996,0.11851845,5.962962999999999,7.777777700000001,6.777777700000001,3.3333333,5.4444447,2.4444444,-7.888889,7.777777700000001,0.5694444000000001,-0.8204030000000001,positive
147.0,92.0,9.0,0.0,0.0,1.111111,0.42963067,1.388889,2.240742,23.444445,22.777779000000002,30.0,17.555555,-2.0,19.666666,-17.666666,30.0,0.4143562,-1.6539258999999997,positive
101.0,80.0,9.0,0.0,0.0,3.5555553,1.8518512999999999,3.0,3.8666666,24.814816,24.333334,31.555555,18.555555,-1.4444443999999999,20.222220999999998,-18.777779000000002,31.555555,0.4120944,-1.620451,positive
122.0,91.0,9.0,0.0,0.0,2.2222223,2.029629,2.1666662999999997,1.2777776,22.481482,22.0,28.777779,16.666667999999998,-1.4444443999999999,18.88889,-17.444445,28.777779,0.420716,-1.6304086000000002,positive
32.0,113.0,9.0,0.0,0.0,0.50000006,0.07777767,0.27777782,0.15185188,6.148148,7.222222299999999,7.777777700000001,3.4444443999999996,3.2222223,4.888889,-8.111111,7.888889,0.56349206,-1.175454,positive
42.0,59.0,9.0,0.0,0.0,1.833333,3.5000002,2.0555553,0.86296284,21.814816,20.777779000000002,28.777779,15.888889,-3.1111112000000003,20.88889,-17.777779000000002,28.777779,0.44514215,-1.680812,positive
88.0,88.0,9.0,0.0,0.0,0.833333,0.47777759999999997,2.888889,2.3851826000000003,22.148148000000003,21.333334,28.444445,16.666667999999998,-2.4444444,18.88889,-16.444445,28.444445,0.41330814,-1.6537874,positive
16.0,128.0,9.0,0.0,0.0,0.5,0.077777766,0.66666675,0.31111118,5.5555553,6.888889,6.666666499999999,3.1111112000000003,4.0,3.3333333,-7.333333500000001,7.111111,0.56150794,-0.98581076,positive
39.0,111.0,9.0,0.0,0.0,0.72222227,0.37407416,0.8888889000000001,0.4296295,6.037037000000001,7.0,7.666666499999999,3.4444443999999996,2.8888887999999997,4.888889,-7.777777700000001,7.888889,0.56291884,-1.1757725,positive
37.0,114.0,9.0,0.33333334,0.0,1.388889,2.0185165,3.8888884,3.7629619,17.222220999999998,19.0,20.11111,12.555555,5.3333335,8.666667,-14.0,20.555555,0.39369074,-1.1766617,positive
55.0,128.0,9.0,0.0,0.0,0.3333334,0.044444483,0.38888893,0.15185179999999998,5.037037000000001,6.888889,5.4444447,2.7777777,5.5555553,1.2222222,-6.777777700000001,6.888889,0.59391534,-0.6886007,positive
196.0,134.0,9.0,0.0,0.0,0.5555555999999999,0.25185186,0.7777776999999999,0.29629629999999996,6.0740742999999995,7.4444447,7.111111,3.6666667,4.111111,3.1111112000000003,-7.222222299999999,7.777777700000001,0.5299824000000001,-0.96631753,positive
75.0,149.0,9.0,0.0,0.0,0.5,0.12222223,1.0555557,0.50740725,7.5185184000000005,5.5555553,11.888889,5.111111,-5.888889,13.111111,-7.222222299999999,11.888889,0.57870835,-2.0186307,positive
23.0,113.0,9.0,0.0,0.0,0.72222203,0.9962958000000001,2.777778,2.7851818,14.703704,17.11111,16.88889,10.111111,7.222222299999999,6.5555553,-13.777778,18.333334,0.45135929999999996,-0.97570044,positive
29.0,66.0,9.0,0.0,0.0,2.5555553,2.1629624,2.1666667,5.144446,22.62963,21.222220999999998,29.888890000000004,16.777779000000002,-4.222222299999999,21.777779000000002,-17.555555,29.888890000000004,0.43824613,-1.7335443,positive
4.0,40.0,9.0,0.0,0.0,1.3333338,2.711112,1.1111115,2.1185183999999997,17.185184,15.666667000000002,23.333334,12.555555,-4.5555553,18.444445,-13.888889,23.333334,0.4630599,-1.7836023999999997,positive
199.0,140.0,9.0,0.0,0.0,0.44444442,0.25185186,0.50000006,0.388889,6.0,7.4444447,6.888889,3.6666667,4.3333335,2.6666667,-7.0,7.5555553,0.5138889,-0.9196200000000001,positive
85.0,101.0,9.0,0.0,0.0,1.3333334,1.2888881,1.2777777,1.2185181,21.296297,21.222220999999998,26.777779,15.888889,-0.22222222,16.444445,-16.222220999999998,26.777779,0.4047922,-1.5585992,positive
138.0,116.0,9.0,0.0,0.0,0.6111111,0.15185188,0.44444449999999996,0.20740739,6.4814815999999995,7.5555553,8.222222,3.6666667,3.2222223,5.222222299999999,-8.444445,8.333333999999999,0.5591710999999999,-1.1910701000000001,positive
189.0,115.0,9.0,0.0,0.0,0.16666675,0.033333365,0.33333325,0.13333328,6.666666499999999,8.222222,7.888889,3.8888887999999997,4.6666665,3.6666667,-8.333333,8.444445,0.53858024,-0.96514446,positive
147.0,111.0,9.0,0.0,0.0,0.38888893,0.15185179999999998,0.44444449999999996,0.118518546,5.6666665,7.0,7.0,3.0,4.0,4.0,-8.0,7.333333500000001,0.59126985,-1.0414338,positive
78.0,107.0,9.0,0.0,0.0,0.8333332,0.65555614,1.6111108,1.92963,17.185184,18.333334,20.666667999999998,12.555555,3.4444443999999996,10.444445,-13.888889,20.777779000000002,0.3952535,-1.3124995000000002,positive
219.0,134.0,9.0,0.0,0.0,0.27777788,0.10740747,0.6666667,0.4444444,4.740741000000001,6.4444447,5.222222299999999,2.5555556,5.111111,1.4444443999999999,-6.5555553,6.4444447,0.6037037,-0.7304648,positive
8.0,79.0,9.0,0.0,0.0,1.2777778,2.2851846,2.111111,0.51851857,16.814816,17.333334,21.0,12.111111,1.5555556000000001,12.555555,-14.111111,21.0,0.42233688,-1.4531143999999998,positive
188.0,133.0,9.0,0.0,0.0,0.33333334,0.26666674,0.5,0.077777736,6.666666499999999,8.333333999999999,7.777777700000001,3.8888887999999997,5.0,3.3333333,-8.333333,8.444445,0.53858024,-0.92481726,positive
31.0,106.0,9.0,0.0,0.0,1.6111107,0.7296303000000001,0.7222223000000001,1.1740736999999999,19.11111,19.555555,23.666666,14.111111,1.3333334,13.666667000000002,-15.0,23.666666,0.40322387,-1.4845796,positive
34.0,115.0,9.0,0.0,0.0,0.5,0.3888888,0.7777779,0.60740745,6.296296,7.333333500000001,7.888889,3.6666667,3.1111112000000003,4.777777700000001,-7.888889,8.0,0.5418871,-1.175454,positive
60.0,131.0,9.0,0.0,0.0,0.33333334,0.088888854,0.33333325,0.08888887,5.222222299999999,7.222222299999999,5.4444447,3.0,6.0,0.6666667,-6.666666499999999,7.222222299999999,0.5813491999999999,-0.62122244,positive
122.0,106.0,9.0,0.11111111,0.0,1.611111,0.59629595,1.6111113000000001,2.7296302000000003,23.037036999999998,22.0,29.888890000000004,17.222223,-3.1111112000000003,20.555555,-17.444445,29.888890000000004,0.42334643,-1.6958038,positive
97.0,126.0,9.0,0.0,0.0,1.0555555,0.37407416,1.0000001,0.8444444999999999,6.4814815999999995,7.666666499999999,8.0,3.7777777,3.5555556000000004,4.5555553,-8.111111,8.333333999999999,0.5515873,-1.1181306999999998,positive
80.0,116.0,9.0,0.0,0.0,1.5,1.6333328,1.5555557,0.87407404,21.703703,21.222220999999998,27.555555,16.333334,-1.4444443999999999,17.555555,-16.11111,27.555555,0.40736422,-1.6322426,positive
6.0,90.0,9.0,0.0,0.0,1.9444447,0.5962961999999999,1.3333336,1.8222237000000001,18.11111,18.777779000000002,22.11111,13.444445000000002,2.0,12.0,-14.0,22.11111,0.38846022,-1.4258847,positive
94.0,67.0,9.0,0.0,0.0,2.5555556,3.3629644,1.5555557,1.1851851999999998,23.74074,22.88889,30.777779,17.555555,-2.5555556,21.11111,-18.555555,30.777779,0.42989677,-1.6701708,positive
127.0,118.0,9.0,0.22222222,0.0,1.7222220000000001,1.5296288,3.4444440000000003,9.496296000000001,22.74074,21.555555,29.0,17.666667999999998,-3.5555556000000004,18.777779000000002,-15.222222,29.0,0.39039840000000003,-1.7073919999999998,positive
67.0,118.0,9.0,0.0,0.0,1.111111,0.38518602,2.2777777,4.2851844,21.11111,20.222220999999998,27.333334000000004,15.777778,-2.6666667,18.666666,-16.0,27.333334000000004,0.41688403,-1.620749,positive
31.0,62.0,9.0,0.0,0.0,1.8333336,0.83333385,1.8333334,0.9666677,21.185184,20.555555,27.222221,15.777778,-1.8888888,18.11111,-16.222220999999998,27.222221,0.4194691,-1.6501234,positive
38.0,41.0,9.0,0.11111111,0.0,1.7777777,1.6740736,1.6666666,1.7777781000000004,22.481482,20.777779000000002,29.777779,16.88889,-5.111111,21.88889,-16.777779000000002,29.777779,0.43204709999999996,-1.7716596000000002,positive
105.0,110.0,9.0,0.0,0.0,0.5,0.12222223,1.9444445,2.3740728,4.222222299999999,4.3333335,6.3333335,2.0,0.33333334,6.3333335,-6.666666499999999,6.3333335,0.7083333,-1.5397618999999998,positive
97.0,116.0,9.0,0.0,0.0,0.72222227,0.1962963,0.5555555,0.20740739,6.6296296,7.5555553,8.444445,3.8888887999999997,2.7777777,5.4444447,-8.222222,8.555555,0.5465168,-1.2339455,positive
29.0,125.0,9.0,0.0,0.0,0.38888875,0.06296301,0.6666667,0.1777776,5.851852,7.222222299999999,6.888889,3.4444443999999996,4.111111,3.1111112000000003,-7.222222299999999,7.333333500000001,0.5297619,-0.9442725000000001,positive
24.0,58.0,9.0,0.0,0.0,0.8888893,0.16296329999999998,1.3888886999999999,2.285186,20.925926,20.0,27.333334000000004,15.444445000000002,-2.7777777,19.222220999999998,-16.444445,27.333334000000004,0.4347433,-1.6850738999999997,positive
133.0,67.0,9.0,0.0,0.0,1.388889,1.3962967,2.1111114,1.2296311000000002,27.148148,25.11111,35.88889,20.444445,-6.111111,26.222221,-20.11111,35.88889,0.42930815,-1.7683556,positive
142.0,100.0,9.0,0.0,0.0,0.6666667,0.26666614,1.388889,0.9074065999999998,22.222220999999998,21.777779000000002,28.444445,16.444445,-1.3333334,18.666666,-17.333334,28.444445,0.42199442,-1.6233006,positive
14.0,134.0,9.0,0.0,0.0,0.38888884,0.06296299400000001,0.38888893,0.062963024,5.296296,6.777777700000001,6.222222299999999,2.8888887999999997,4.4444447,2.7777777,-7.222222299999999,7.0,0.5873016,-0.91263086,positive
69.0,59.0,9.0,0.0,0.0,1.2777773000000001,0.9518511000000001,2.055555,1.4851853000000002,23.851851999999997,22.666666,30.888890000000004,18.0,-3.5555556000000004,21.11111,-17.555555,30.888890000000004,0.41530126,-1.6993256,positive
67.0,64.0,9.0,0.0,0.0,2.1111107000000002,2.1185186000000003,2.388889,3.440744,22.481482,22.0,28.888890000000004,16.555555,-1.4444443999999999,19.222220999999998,-17.777779000000002,28.888890000000004,0.42692268,-1.6256685,positive
70.0,71.0,9.0,0.11111111,0.0,2.1111119,1.8074061000000001,2.8333333,2.077779,22.777779000000002,21.88889,29.666665999999996,16.777779000000002,-2.6666667,20.666666,-18.0,29.666665999999996,0.43356952,-1.6679595,positive
29.0,100.0,9.0,0.0,0.0,2.2222226000000003,1.3629643999999999,2.6666672,3.6444447,20.62963,20.88889,25.555555,15.444445000000002,0.7777778000000001,14.777778,-15.555554999999998,25.555555,0.39433068,-1.519702,positive
149.0,92.0,9.0,0.0,0.0,1.2222223,0.5629635999999999,2.3333333,3.822222,23.666666,23.11111,30.333334000000004,17.555555,-1.6666666,20.0,-18.333334,30.333334000000004,0.4209725,-1.6377774,positive
91.0,115.0,9.0,0.11111111,0.0,1.7222223,1.4407418,3.888889,2.8296306,19.925926,20.555555,24.11111,15.111111,1.8888888,12.555555,-14.444445000000002,24.11111,0.37532148,-1.4409626,positive
108.0,130.0,9.0,0.0,0.0,0.94444466,0.59629655,1.0000001,0.66666657,6.6296296,8.444445,7.222222299999999,4.222222299999999,5.4444447,1.7777778000000002,-7.222222299999999,8.444445,0.5010140999999999,-0.76407653,positive
231.0,123.0,9.0,0.0,0.0,0.66666675,0.08888893,0.38888893,0.15185189,5.814815,7.111111,6.888889,3.4444443999999996,3.8888887999999997,3.2222223,-7.111111,7.333333500000001,0.53174603,-0.9884130999999999,positive
112.0,114.0,9.0,0.0,0.0,0.7222224,0.06296291,0.6666668,0.0444444,5.259258999999999,6.5555553,6.111111,3.1111112000000003,3.8888887999999997,2.5555556,-6.4444447,6.666666499999999,0.5343915,-0.9106101000000001,positive
2.0,44.0,9.0,0.0,0.0,2.1666672,2.3888876,2.3888896,1.5296285,18.74074,17.333334,25.222220999999998,13.666667000000002,-4.222222299999999,19.444445,-15.222222,25.222220999999998,0.45768142,-1.7537255,positive
40.0,73.0,9.0,0.11111111,0.0,1.3888893,1.0851853,1.6111116,2.5074077,20.62963,19.777779000000002,26.777779,15.333332999999998,-2.5555556,18.444445,-15.888889,26.777779,0.42697316,-1.6754648999999997,positive
105.0,139.0,9.0,0.0,0.0,0.27777782,0.107407436,0.83333325,0.52222216,6.111111,7.5555553,7.222222299999999,3.5555556000000004,4.3333335,3.3333333,-7.666666499999999,7.5555553,0.5326279,-0.96594584,positive
72.0,118.0,9.0,0.0,0.0,0.27777776,0.06296293,0.5555555999999999,0.11851845,5.4814815999999995,6.5555553,6.666666499999999,3.2222223,3.2222223,3.5555556000000004,-6.777777700000001,7.111111,0.5458554,-1.053347,positive
71.0,113.0,9.0,0.0,0.0,0.7222221,0.24074072,0.7222221,0.1518519,5.4814815999999995,7.111111,6.3333335,3.0,4.888889,2.5555556,-7.4444447,7.111111,0.58002645,-0.8512021000000001,positive
25.0,116.0,9.0,0.0,0.0,0.94444484,0.1518519,4.7777769999999995,3.0962973,16.185184,17.0,20.0,11.555555,2.4444444,11.444445,-13.888889,21.222220999999998,0.44718736,-1.1628438,positive
33.0,149.0,9.0,0.0,0.0,0.5555555999999999,0.25185165,0.72222227,0.15185171,5.4444447,4.111111,8.666667,3.5555556000000004,-4.0,9.666667,-5.6666665,8.666667,0.5783389,-1.9857028,positive
99.0,107.0,9.0,0.11111111,0.0,1.5555557,2.0296292,3.3333333,2.2666647,18.62963,19.444445,23.0,13.444445000000002,2.4444444,13.111111,-15.555554999999998,23.11111,0.41378537,-1.3703691,positive
138.0,116.0,9.0,0.0,0.0,0.6111111,0.15185188,0.44444449999999996,0.20740739,6.4814815999999995,7.5555553,8.222222,3.6666667,3.2222223,5.222222299999999,-8.444445,8.333333999999999,0.5591710999999999,-1.1910701000000001,positive
79.0,57.0,9.0,0.0,0.0,1.7222223,1.6185173000000002,1.9444447,1.9740733,26.814815999999997,24.0,36.22222,20.222220999999998,-8.444445,28.222221,-19.777779000000002,36.22222,0.44050935,-1.8376744999999999,positive
229.0,124.0,9.0,0.0,0.0,0.8888889999999999,0.074073985,0.8888889000000001,0.3407407,5.888889,7.111111,7.111111,3.4444443999999996,3.6666667,3.6666667,-7.333333500000001,7.5555553,0.5458554,-1.0376626,positive
